,tweets,clusterID,titles
99,"FIRED UP and ready for @JoeBiden! After class is over, that is! 
#Forward2012",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
100,"Gout is more popular than this Congress. Chain it to Ryan's neck, @JoeBiden.",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
101,I think @JoeBiden needs to be like the Karate Kid &amp; SWEEP THE LEG on #PaulRyan,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
102,Lets go uncle joe! Take the momentum back tonight! @JoeBiden #debate,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
103,"Maryland Democrat Chris Van Hollen (sparring as Paul Ryan) tells @McConnellWTOP #joebiden is ""ready for prime time"" in tonight's #VPdebate",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
104,"Alright @JoeBiden , let's beat Rep. Ryan down tonight!! Call him out on the lies he's gonna spit out. #2012",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
105,David Axelrod Explains What To Expect From Vice President Joe Biden During His Debate WIth Rep. Ryan R http://t.co/D1kRiyNm #video #joebiden,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
106,"“@RedGalBlueState: You know what you never hear anyone say? ""@JoeBiden is the intellectual leader of a movement"".” LOL !!!",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
107,#JoeBiden is trending...maybe the OTs should pay attention to that?,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
108,Two hours away from tonight's #vpdebate. Who will you be following tonight? @Joebiden @PaulRyanVP or @Firedbigbird ? #cbs58,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
109,Paul Ryan and Joe Biden: (Don't) Believe the Hype http://t.co/W2dhyVUE #debates #paulryan #joebiden #humor,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
110,Do you know @JoeBiden? He's on my celebrity sex list... #ParksandRec http://t.co/oGYhZA14,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
111,#CNN bound go #JoeBiden!!!!!,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
112,Is it just me!!! I'm more excited 2 see @PaulRyan &amp; @JoeBiden debate. Don't underestimate the wisdom that comes from age #VPdebate,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
113,"Not a fan but pretty cool to know this is right down the road &gt;&gt;&gt; “@JoeBiden: Wheels down in Lexington, Kentucky: http://t.co/15zaXUpU”",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
114,Join us tonight @BBCNewsUS for live tweeting coverage of the #VPDebate in Kentucky between #PaulRyan &amp; #JoeBiden http://t.co/nWt1MZ0Z,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
115,Fired up #readyForJoe @JoeBiden #2012debates #Whitehouse2012,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
116,Glad to see you got your numb nuts there a couple of days early so the altitude doesn't get you! @JoeBiden,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
117,#JoeBiden is going to bitch slapped ryan tonight,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
118,"As The West Wing said VP debates are the definition of low impact.
#JoeBiden #PaulRyan #VPDebate",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
119,#winning RT @JoeBiden: “My promise to you and Barack tonight”: http://t.co/qnn03ODc,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
120,"“@JoeBiden: “My promise to you and Barack tonight”: http://t.co/uHAYSe4Y” Get 'em, Joe!",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
121,Who's going to watch the debate? @joebiden,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
122,Interested to know just how little @joebiden knows about the economy.  Is there such thing as a fiscal liberal?,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
123,"Tune in later tonight to see the ""Vice President"" Debate between @JoeBiden And Paul Ryan",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
124,"Okay @joebiden, bring the pain. We're pulling for you. Look him in the eyes and don't back down. Good luck!",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
125,Watching the #VPDebate tonight with 2 of my favorite Republicans. #JoeBiden you have my vote but please think before you speak. xo @gburgjb,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
126,Can't wait to see @JoeBiden put the smack down on @PaulRyan in the VP debate. #debates #ObamaBiden2012,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
127,Village Pourhouse for some serious debate watching. I think that's what Biden would want. #vicepresidentialdebates #joebiden,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
128,Biden tweet: RT @joebiden: Barack and I are in this because we'll never stop fighting for you. You’ll see that tonight. –Joe,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
129,Realest nigga alive RT @JoeBiden: Barack and I are in this because we'll never stop fighting for you. You’ll see that tonight. –Joe,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
130,Alright. @SFGiants win it. Now it's @JoeBiden's turn. @BarackObama,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
131,Time for @PaulRyanVP to wipe the floor with @JoeBiden. #VPDebate #RomneyRyan2012,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
132,VP @JoeBiden is right – the middle class has been “buried the last four years.” #CantAfford4More http://t.co/38g0OYq5,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
133,I love Joe Biden. He can do no wrong.  His heart is in the right place so it doesn't matter so much what comes out if his mouth.  #JoeBiden,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
134,Its a good time fr #SarahPalin to switch on #CNN tonight &amp; see how badly she messed up 4 years back whilst facing #JoeBiden at the #VPDebate,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
135,Go Joe Go! RT @JoeBiden Barack and I are in this because we'll never stop fighting for you. You’ll see that tonight. –Joe,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
136,#JoeBiden has been crushing #teabaggers since before they were teabaggers....anyone else miss Sarah Palin?,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
137,“@JoeBiden: RT if you’re on #TeamObamaBiden tonight: http://t.co/BAHKXKWA” #Obama2012,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
138,We will be live streaming #joebiden #paulryan debate with #arabic in 20 minutes http://t.co/rSYtOoHc #americadecides,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
139,Get to watch @iansomerhalder in Vampire Diaries and then cheer on @joebiden in the VP debate! Two of my favorite Democrats!! #fourmoreyears,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
140,Photo: I’m ready for the debate! #vpdebate #joebiden (Taken with Instagram) http://t.co/LBoFQGEa,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
141,Poor #JoeBiden...can you keep your foot out of your mouth tonight?,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
142,Way too excited for this #VPDebate and LOL they're talking about Scranton on CNN #JoeBiden #Scrantonfag,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
143,Here's a live stream of tonight's debate between @JoeBiden and @PaulRyanVP: http://t.co/lR1PEeXJ | #Debates,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
144,#YoutubePolitics Is #BigBird coming tonight? Time for @joebiden to flex his #BICEPS,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
145,"#debates I dont know which is worse,having to watch the @theXfactorUSA or listening to @JoeBiden attempt to formulate an intelligent though.",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
146,"#JoeBiden ""I'm feeling good about the upcoming debate. Barack tells me that I'm clean-cut &amp; smell nice too!"" #PresidentKardashian #DNC #RNC",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
147,Watching the Vice Presidential Debate! Let's go my VP @JoeBiden! #politicsisamazing #USA #Obama2012 #firedupandreadytogo,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
148,There is this little evil part of me that hopes @JoeBiden drops an F bomb tonight.,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
149,“@JoeBiden: “My promise to you and Barack tonight”: http://t.co/wX8p59Zs”,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
150,Vice President @JoeBiden and Republican VP nominee @PaulRyanVP take the debate stage. Watch LIVE on #CNN.,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
151,Watching the Vice Presidential Debate #JoeBiden,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
152,Please let this moderator be better than the last dude! #debate #Joebiden #Election2012,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
153,right off the bat! #joebiden #vpdebate,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
154,The #VPDebate begins NOW! Give @PaulRyanVP  hell @JoeBiden,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
155,Fun Fact: #JoeBiden thinks Libya is somewhere between North Dakota and Spain. #VPDebate #SeriousElectionCoverage,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
156,"""If I had to use one adjective to describe #LGBT community it’d be courage. We owe you” – @JoeBiden http://t.co/4mAqWo7B",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
157,#vpdebate #JoeBiden seems relatively on script so far,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
158,WE WILL TRACK YOU TO THE GATES OF HELL IF YOU TERRORIZE AMERICA! #joebiden #'MERICA,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
159,"The last thing we need now, is another war- @JoeBiden #forward",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
160,Thank you @VanJones68 for your support for my Mayoral campaign! Now back to the debate: Go get em @JoeBiden!,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
161,"""We will track you to the gates of hell, if need be."" #ThugLife #JoeBiden",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
162,".@JoeBiden: ""The last thing we need now is another war"" #VPDebate #KindChat12",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
163,God I love @JoeBiden so much. Malarkey!,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
164,There is a lot to argue but the success of #JoeBiden's tan is not one of them. Touché.,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
165,The look on @JoeBiden's face is killing me. #gojoe,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
166,#vpdebate @PaulRyanVP Good..good!  Arab Spring good!  @JoeBiden Dumbfuck--don't go there!!  You're full of it!,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
167,".@JoeBiden in regard to the attack last month: we will get to the bottom of it, and tell the american public #vp #vpdebate #votolatinonow",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
168,"Wow - malarky, way to be eloquent #JoeBiden. Keep it classy. @GOP #VPDebate #RomneyRyan2012",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
169,Not sure this smirky smart-aleck @JoeBiden is a smart strategy. #VPDebate,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
170,".@JoeBiden - #GOP ""bets against America all the time"" Project much??? #VPdebate",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
171,"#vpdebate @JoeBiden “This is a president who’s gone out and done everything he said he was going to do” to repair relations, ensure security",83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
172,#joebiden #Obama2012 good job Joe go after that liar Paul Ryan,83,"['Vice Presidential debate between Joe Biden and Paul Ryan', 'Biden Vs Ryan VP Debate', 'The event is the VP debate.']"
